SEASON_YEAR,TEAM_ID,GAME_DATE,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TEAM1,TEAM2
2024,1610612740,2024-11-22,0,48.0,41,92,0.446,12,39,0.308,14,22,0.636,13,30,43,28,10.0,10,9,5,25,19,108,-4.0,1,377,377,377,39,351,224,484,437,272,553,515,334,692,178,517,380,243,64,175,48,323,667,349,470,441,NOP,GSW
2024,1610612754,2024-11-22,0,48.0,43,91,0.473,11,34,0.324,20,27,0.741,14,32,46,30,16.0,11,6,4,17,19,117,-12.0,1,377,377,377,39,234,260,339,496,490,500,199,152,503,129,397,251,155,444,120,198,202,194,349,285,594,IND,MIL
2024,1610612755,2024-11-22,1,48.0,41,92,0.446,16,43,0.372,15,20,0.75,15,25,40,25,12.0,13,9,4,16,17,113,15.0,1,1,1,1,39,351,224,484,176,140,329,468,428,474,89,693,524,389,170,49,48,202,132,493,373,102,PHI,BKN
2024,1610612746,2024-11-22,1,48.0,39,94,0.415,10,42,0.238,16,16,1.0,11,43,54,27,12.0,13,3,8,24,13,104,16.0,1,1,1,1,39,454,158,621,568,167,698,407,600,1,306,19,43,285,170,49,552,619,638,691,556,94,LAC,SAC
2024,1610612744,2024-11-22,1,48.0,39,87,0.448,12,37,0.324,22,29,0.759,14,38,52,27,17.0,5,5,9,19,25,112,4.0,1,1,1,1,39,454,408,468,437,363,493,124,110,466,129,121,77,285,501,616,299,667,324,59,394,293,GSW,NOP
2024,1610612743,2024-11-22,0,48.0,43,90,0.478,15,29,0.517,19,29,0.655,15,27,42,33,15.0,4,7,5,19,22,120,-3.0,1,377,377,377,39,234,298,308,221,659,15,244,110,665,89,636,430,62,374,677,135,323,324,154,216,423,DEN,DAL
2024,1610612745,2024-11-22,1,48.0,42,93,0.452,15,39,0.385,17,25,0.68,13,38,51,27,17.0,14,5,8,20,20,116,28.0,1,1,1,1,39,295,186,453,221,272,271,344,208,633,178,121,98,285,501,33,299,619,405,287,299,19,HOU,POR
2024,1610612749,2024-11-22,1,48.0,48,90,0.533,17,36,0.472,16,20,0.8,10,34,44,33,18.0,10,4,6,19,17,129,12.0,1,1,1,1,39,59,298,72,129,407,64,407,428,314,381,286,334,62,568,175,431,455,324,493,67,142,MIL,IND
2024,1610612757,2024-11-23,1,48.0,34,90,0.378,18,44,0.409,18,23,0.783,16,37,53,16,18.0,5,12,5,26,19,104,6.0,1,1,1,1,39,688,298,717,92,122,197,289,295,384,66,158,58,737,568,616,8,323,695,349,556,247,POR,HOU
2024,1610612762,2024-11-23,1,48.0,44,87,0.506,19,34,0.559,14,19,0.737,9,43,52,30,18.0,4,4,10,19,19,121,15.0,1,1,1,1,39,187,408,183,59,490,6,515,475,515,460,19,77,155,568,677,431,706,324,349,194,102,UTA,NYK
2024,1610612744,2024-11-23,0,48.0,36,95,0.379,14,44,0.318,8,13,0.615,17,32,49,29,10.0,4,3,9,21,16,94,-10.0,1,377,377,377,39,611,131,715,286,122,522,718,677,708,46,397,148,197,64,677,552,667,467,560,695,556,GSW,SAS
2024,1610612745,2024-11-23,0,48.0,32,90,0.356,8,32,0.25,26,33,0.788,14,29,43,17,10.0,8,5,12,19,26,98,-6.0,1,377,377,377,39,719,298,736,675,560,673,38,40,378,129,560,380,724,64,353,299,741,324,39,661,483,HOU,POR
2024,1610612747,2024-11-23,0,48.0,39,88,0.443,13,36,0.361,11,14,0.786,6,26,32,27,15.0,11,3,2,16,18,102,-25.0,1,377,377,377,39,454,369,499,363,407,367,628,658,380,661,664,725,285,374,120,552,40,132,430,600,712,LAL,DEN
2024,1610612743,2024-11-23,1,48.0,50,82,0.61,16,32,0.5,11,19,0.579,8,40,48,37,18.0,7,2,3,18,16,127,25.0,1,1,1,1,39,31,598,4,176,560,24,628,475,729,529,56,181,14,568,433,662,92,261,560,87,35,DEN,LAL
2024,1610612766,2024-11-23,0,48.0,41,100,0.41,19,47,0.404,18,21,0.857,14,34,48,22,10.0,6,5,9,21,22,119,-6.0,1,377,377,377,39,351,44,641,59,63,217,289,378,149,129,286,181,555,64,521,299,667,467,154,238,483,CHA,MIL
2024,1610612741,2024-11-23,0,48.0,49,97,0.505,19,42,0.452,14,19,0.737,10,25,35,29,11.0,4,8,4,14,18,131,-11.0,1,377,377,377,39,43,90,194,59,167,103,515,475,515,381,693,678,197,114,677,87,202,63,430,52,575,CHI,MEM
2024,1610612753,2024-11-23,1,48.0,40,87,0.46,12,39,0.308,19,22,0.864,17,27,44,25,15.0,13,9,8,20,21,111,11.0,1,1,1,1,39,415,408,407,437,272,553,244,334,140,46,636,334,389,374,49,48,619,405,221,405,160,ORL,DET
2024,1610612765,2024-11-23,0,48.0,35,75,0.467,13,33,0.394,17,22,0.773,10,24,34,16,17.0,7,8,9,21,20,100,-11.0,1,377,377,377,39,648,726,369,363,523,247,344,334,418,381,713,687,737,501,433,87,667,467,287,630,575,DET,ORL
2024,1610612759,2024-11-23,1,48.0,38,85,0.447,13,47,0.277,15,19,0.789,9,39,48,29,9.0,5,9,3,16,21,104,10.0,1,1,1,1,39,515,484,474,363,63,635,468,475,367,460,84,181,197,36,616,48,92,132,221,556,179,SAS,GSW
2024,1610612749,2024-11-23,1,48.0,43,89,0.483,18,37,0.486,21,26,0.808,10,41,51,20,14.0,3,9,5,22,21,125,6.0,1,1,1,1,39,234,339,280,92,363,42,158,181,306,381,39,98,649,287,727,48,323,533,221,119,247,MIL,CHA
2024,1610612752,2024-11-23,0,48.0,39,100,0.39,17,51,0.333,11,12,0.917,11,29,40,25,9.0,10,10,4,19,19,106,-15.0,1,377,377,377,39,454,44,699,129,28,444,628,705,44,306,560,524,389,36,175,26,202,324,349,506,634,NYK,UTA
2024,1610612763,2024-11-23,1,48.0,55,96,0.573,19,42,0.452,13,20,0.65,13,36,49,38,14.0,5,4,8,18,14,142,11.0,1,1,1,1,39,5,108,17,59,167,103,563,428,673,178,201,148,7,287,616,431,619,261,659,5,160,MEM,CHI
2024,1610612739,2024-11-24,1,48.0,48,97,0.495,16,41,0.39,10,14,0.714,14,35,49,27,14.0,11,4,5,21,18,122,14.0,1,1,1,1,39,59,90,210,176,204,256,665,658,569,129,245,148,285,287,120,431,323,467,430,171,120,CLE,TOR
2024,1610612751,2024-11-24,1,48.0,36,75,0.48,19,39,0.487,17,25,0.68,6,25,31,24,14.0,7,5,6,23,22,108,5.0,1,1,1,1,39,611,726,301,59,272,39,344,208,633,661,693,735,450,287,433,299,455,600,154,470,271,BKN,SAC
2024,1610612748,2024-11-24,1,53.0,46,107,0.43,14,41,0.341,17,27,0.63,12,45,57,27,9.0,6,6,9,22,24,123,5.0,1,1,1,1,1,113,5,556,286,204,436,344,152,701,240,9,18,285,36,521,198,667,533,87,151,271,MIA,DAL
2024,1610612742,2024-11-24,0,53.0,44,105,0.419,10,40,0.25,20,25,0.8,15,44,59,29,14.0,6,9,6,24,22,118,-5.0,1,377,377,377,1,187,13,604,568,235,673,199,208,314,89,14,12,197,287,521,48,455,638,154,263,461,DAL,MIA
2024,1610612764,2024-11-24,0,48.0,36,79,0.456,11,35,0.314,20,25,0.8,8,33,41,24,17.0,8,5,3,19,18,103,-12.0,1,377,377,377,39,611,667,432,496,447,533,199,208,314,529,352,468,450,501,353,299,92,324,430,584,594,WAS,IND
2024,1610612754,2024-11-24,1,48.0,41,86,0.477,12,27,0.444,21,27,0.778,12,33,45,31,12.0,8,3,5,18,19,115,12.0,1,1,1,1,39,351,444,314,437,704,118,158,152,402,240,352,294,118,170,353,552,323,261,349,324,142,IND,WAS
2024,1610612738,2024-11-24,1,48.0,37,87,0.425,21,56,0.375,12,15,0.8,8,32,40,25,7.0,5,7,1,23,18,107,2.0,1,1,1,1,39,571,408,579,19,6,317,596,634,314,529,397,524,389,8,616,135,10,600,430,488,331,BOS,MIN
2024,1610612761,2024-11-24,0,48.0,37,92,0.402,12,39,0.308,22,34,0.647,19,36,55,22,16.0,9,5,4,18,21,108,-14.0,1,377,377,377,39,571,224,669,437,272,553,124,33,678,14,201,36,555,444,266,299,202,261,221,470,623,TOR,CLE
2024,1610612746,2024-11-24,1,48.0,47,81,0.58,12,30,0.4,19,25,0.76,10,34,44,31,17.0,9,5,5,22,17,125,26.0,1,1,1,1,39,86,632,10,437,638,219,244,208,458,381,286,334,118,501,266,299,323,533,493,119,31,LAC,PHI
2024,1610612758,2024-11-24,0,48.0,37,77,0.481,9,25,0.36,20,31,0.645,11,33,44,21,16.0,6,6,5,22,23,103,-5.0,1,377,377,377,39,571,699,298,632,728,372,199,68,687,306,352,334,594,444,521,198,323,533,116,584,461,SAC,BKN
2024,1610612755,2024-11-24,0,48.0,34,86,0.395,9,39,0.231,22,26,0.846,13,20,33,22,14.0,8,5,5,17,22,99,-26.0,1,377,377,377,39,688,444,688,632,272,708,124,181,175,178,746,709,555,287,353,299,323,194,154,643,719,PHI,LAC
2024,1610612750,2024-11-24,0,48.0,37,88,0.42,15,41,0.366,16,21,0.762,11,38,49,19,8.0,2,1,7,18,23,105,-2.0,1,377,377,377,39,571,369,602,221,204,353,407,378,448,306,121,148,679,15,745,714,556,261,116,534,396,MIN,BOS
2024,1610612763,2024-11-25,1,48.0,43,87,0.494,12,28,0.429,25,34,0.735,16,44,60,35,19.0,7,13,7,20,21,123,25.0,1,1,1,1,39,234,408,217,437,687,143,53,33,523,66,14,8,32,614,433,2,556,405,221,151,35,MEM,POR
2024,1610612757,2024-11-25,0,48.0,34,102,0.333,8,46,0.174,22,28,0.786,19,25,44,22,11.0,10,7,13,21,20,98,-25.0,1,377,377,377,39,688,26,745,675,77,743,124,125,380,14,693,334,555,114,175,135,746,467,287,661,712,POR,MEM
2024,1610612737,2024-11-25,0,48.0,48,101,0.475,9,31,0.29,14,16,0.875,9,30,39,32,14.0,10,6,8,15,13,119,-10.0,1,377,377,377,39,59,34,325,632,601,598,515,600,111,460,517,559,87,287,175,198,619,95,691,238,556,ATL,DAL
2024,1610612754,2024-11-25,1,48.0,43,91,0.473,17,47,0.362,11,16,0.688,7,34,41,30,15.0,10,2,3,16,16,114,4.0,1,1,1,1,39,234,260,339,129,63,363,628,600,625,605,286,468,155,374,175,662,92,132,560,347,293,IND,NOP
2024,1610612753,2024-11-25,1,48.0,37,94,0.394,12,46,0.261,9,17,0.529,13,26,39,21,8.0,12,6,5,21,20,95,11.0,1,1,1,1,39,571,158,692,437,77,661,699,563,744,178,664,559,594,15,74,198,323,467,287,689,160,ORL,CHA
2024,1610612743,2024-11-25,0,48.0,41,92,0.446,11,33,0.333,25,27,0.926,10,23,33,23,11.0,5,3,4,18,23,118,-27.0,1,377,377,377,39,351,224,484,496,523,444,53,152,34,381,727,709,507,114,616,552,202,261,116,263,723,DEN,NYK
2024,1610612766,2024-11-25,0,48.0,31,75,0.413,7,32,0.219,15,19,0.789,13,39,52,14,27.0,6,5,6,20,21,84,-11.0,1,377,377,377,39,736,726,625,711,560,720,468,475,367,178,84,77,746,749,521,299,455,405,221,748,575,CHA,ORL
2024,1610612760,2024-11-25,1,48.0,48,86,0.558,14,31,0.452,20,25,0.8,11,33,44,28,15.0,6,3,4,18,22,130,21.0,1,1,1,1,39,59,444,32,286,601,107,199,208,314,306,352,334,243,374,521,552,202,261,154,60,60,OKC,SAC
2024,1610612765,2024-11-25,1,48.0,34,76,0.447,12,37,0.324,22,31,0.71,6,32,38,27,14.0,4,7,5,19,27,102,2.0,1,1,1,1,39,688,716,472,437,363,493,124,68,589,661,397,604,285,287,677,135,323,324,28,600,331,DET,TOR
2024,1610612761,2024-11-25,0,48.0,41,104,0.394,10,35,0.286,8,10,0.8,23,27,50,26,10.0,7,5,7,27,19,100,-2.0,1,377,377,377,39,351,18,690,568,447,608,718,728,314,1,636,125,348,64,433,299,556,715,349,630,396,TOR,DET
2024,1610612738,2024-11-25,1,48.0,45,88,0.511,22,51,0.431,14,20,0.7,8,39,47,33,11.0,10,11,3,12,12,126,32.0,1,1,1,1,39,152,369,153,8,28,142,515,428,602,529,84,208,62,114,175,13,92,20,719,105,12,BOS,LAC
2024,1610612744,2024-11-25,0,48.0,45,93,0.484,19,46,0.413,11,17,0.647,11,32,43,32,13.0,8,5,3,21,18,120,-8.0,1,377,377,377,39,152,186,272,59,77,184,628,563,678,306,397,380,87,225,353,299,92,467,430,216,517,GSW,BKN
2024,1610612746,2024-11-25,0,48.0,39,90,0.433,7,26,0.269,9,13,0.692,10,34,44,18,14.0,8,3,11,12,12,94,-32.0,1,377,377,377,39,454,298,539,711,720,649,699,677,616,381,286,334,709,287,353,552,728,20,719,695,741,LAC,BOS
2024,1610612752,2024-11-25,1,48.0,56,92,0.609,19,36,0.528,14,16,0.875,8,35,43,45,11.0,5,4,3,23,18,145,27.0,1,1,1,1,39,2,224,5,59,407,12,515,600,111,529,245,380,1,114,616,431,92,600,430,1,24,NYK,DEN
2024,1610612742,2024-11-25,1,48.0,47,94,0.5,16,35,0.457,19,22,0.864,10,41,51,24,18.0,6,8,6,13,15,129,10.0,1,1,1,1,39,86,158,196,176,447,93,244,334,140,381,39,98,450,568,521,87,455,35,622,67,179,DAL,ATL
2024,1610612758,2024-11-25,0,48.0,42,87,0.483,8,32,0.25,17,23,0.739,9,22,31,24,12.0,10,4,3,22,18,109,-21.0,1,377,377,377,39,295,408,284,675,560,673,344,295,508,460,737,735,450,170,175,431,92,533,430,449,690,SAC,OKC
2024,1610612740,2024-11-25,0,48.0,45,87,0.517,9,33,0.273,11,19,0.579,8,36,44,35,15.0,9,3,2,16,16,110,-4.0,1,377,377,377,39,152,408,112,632,523,644,628,475,729,529,201,334,32,374,266,552,40,132,560,430,441,NOP,IND
2024,1610612751,2024-11-25,1,48.0,41,83,0.494,20,45,0.444,26,30,0.867,7,35,42,23,12.0,6,3,5,18,21,128,8.0,1,1,1,1,39,351,560,225,32,101,118,38,88,131,605,245,430,507,170,521,552,323,261,221,74,215,BKN,GSW
2024,1610612750,2024-11-26,0,53.0,42,98,0.429,9,38,0.237,18,20,0.9,14,38,52,21,17.0,6,4,9,18,20,111,-6.0,1,377,377,377,1,295,73,557,632,317,700,289,428,67,129,121,77,594,501,521,431,667,261,287,405,483,MIN,HOU
2024,1610612749,2024-11-26,1,48.0,36,77,0.468,20,42,0.476,14,17,0.824,9,32,41,23,13.0,5,7,2,19,14,106,3.0,1,1,1,1,39,611,699,366,32,167,55,515,563,238,460,397,468,507,225,616,135,40,324,659,506,313,MIL,MIA
2024,1610612741,2024-11-26,1,48.0,47,94,0.5,14,40,0.35,19,22,0.864,8,42,50,29,11.0,6,4,3,22,18,127,19.0,1,1,1,1,39,86,158,196,286,235,398,244,334,140,529,28,125,197,114,521,431,92,533,430,87,73,CHI,WAS
2024,1610612764,2024-11-26,0,48.0,39,91,0.429,10,37,0.27,20,31,0.645,5,38,43,27,14.0,7,3,4,18,22,108,-19.0,1,377,377,377,39,454,260,557,568,363,647,199,68,687,696,121,380,285,287,433,552,202,261,154,470,673,WAS,CHI
2024,1610612759,2024-11-26,1,48.0,45,93,0.484,18,48,0.375,20,26,0.769,13,26,39,30,10.0,12,5,4,17,20,128,13.0,1,1,1,1,39,152,186,272,92,50,317,199,181,426,178,664,559,155,64,74,299,202,194,287,74,131,SAS,UTA
2024,1610612745,2024-11-26,1,53.0,45,99,0.455,15,37,0.405,12,13,0.923,7,37,44,31,12.0,12,9,4,20,18,117,6.0,1,1,1,1,1,152,61,440,221,363,211,596,677,35,605,158,334,118,170,74,48,202,405,430,285,247,HOU,MIN
2024,1610612748,2024-11-26,0,48.0,35,77,0.455,10,29,0.345,23,30,0.767,9,29,38,26,8.0,6,2,7,14,19,103,-3.0,1,377,377,377,39,648,699,440,568,659,411,92,88,439,460,560,604,348,15,521,662,556,63,349,584,423,MIA,MIL
2024,1610612762,2024-11-26,0,48.0,43,84,0.512,13,35,0.371,16,20,0.8,10,31,41,24,21.0,6,4,5,20,17,115,-13.0,1,377,377,377,39,234,527,143,363,447,332,407,428,314,381,466,468,450,683,521,431,323,405,493,324,612,UTA,SAS
2024,1610612756,2024-11-26,1,48.0,51,99,0.515,17,42,0.405,8,10,0.8,8,38,46,31,9.0,9,3,6,18,11,127,27.0,1,1,1,1,39,19,61,124,129,167,215,718,728,314,529,121,251,118,36,266,552,455,261,734,87,24,PHX,LAL
2024,1610612747,2024-11-26,0,48.0,37,85,0.435,8,34,0.235,18,25,0.72,7,35,42,25,12.0,7,6,3,11,18,100,-27.0,1,377,377,377,39,571,484,531,675,490,702,289,208,558,605,245,430,389,170,433,198,92,9,430,630,723,LAL,PHX
2024,1610612747,2024-11-27,1,48.0,48,90,0.533,13,34,0.382,10,10,1.0,11,35,46,31,13.0,8,3,4,15,13,119,18.0,1,1,1,1,39,59,298,72,363,490,285,665,728,1,306,245,251,118,225,353,552,202,95,691,238,81,LAL,SAS
2024,1610612742,2024-11-27,1,48.0,48,85,0.565,17,33,0.515,16,21,0.762,10,33,43,27,13.0,6,4,3,25,19,129,15.0,1,1,1,1,39,59,484,27,129,523,16,407,378,448,381,352,380,285,225,521,431,92,667,349,67,102,DAL,NYK
2024,1610612765,2024-11-27,0,48.0,40,85,0.471,13,38,0.342,18,25,0.72,9,33,42,24,20.0,6,4,4,17,21,111,-20.0,1,377,377,377,39,415,484,350,363,317,429,289,208,558,460,352,430,450,650,521,431,202,194,221,405,681,DET,MEM
2024,1610612737,2024-11-27,1,48.0,46,97,0.474,20,42,0.476,23,25,0.92,14,37,51,39,15.0,6,6,5,21,21,135,11.0,1,1,1,1,39,113,90,330,32,167,55,92,208,40,129,158,98,5,374,521,198,323,467,221,26,160,ATL,CLE
2024,1610612750,2024-11-27,0,48.0,33,74,0.446,14,39,0.359,24,27,0.889,4,29,33,25,15.0,11,9,3,19,21,104,-11.0,1,377,377,377,39,705,737,480,286,272,376,73,152,88,725,560,709,389,374,120,48,92,324,221,556,575,MIN,SAC
2024,1610612739,2024-11-27,0,48.0,44,95,0.463,15,48,0.313,21,28,0.75,12,32,44,31,13.0,11,5,6,21,21,124,-11.0,1,377,377,377,39,187,131,390,221,50,537,158,125,474,240,397,334,118,225,120,299,455,467,221,133,575,CLE,ATL
2024,1610612744,2024-11-27,0,48.0,35,98,0.357,16,50,0.32,15,21,0.714,18,39,57,25,16.0,7,6,9,21,21,101,-4.0,1,377,377,377,39,648,73,732,176,35,519,468,378,569,26,84,18,389,444,433,198,667,467,221,617,441,GSW,OKC
2024,1610612748,2024-11-27,1,48.0,33,73,0.452,14,37,0.378,18,22,0.818,4,40,44,21,22.0,6,5,5,9,19,98,4.0,1,1,1,1,39,705,742,451,286,363,302,289,334,258,725,56,334,594,709,521,299,323,4,349,661,293,MIA,CHA
2024,1610612754,2024-11-27,1,48.0,46,94,0.489,13,32,0.406,16,20,0.8,19,28,47,27,12.0,10,10,5,21,18,121,7.0,1,1,1,1,39,113,158,239,363,560,203,407,428,314,14,604,208,285,170,175,26,323,467,430,194,237,IND,POR
2024,1610612745,2024-11-27,1,53.0,40,88,0.455,10,31,0.323,32,38,0.842,14,37,51,23,21.0,10,14,7,19,26,122,7.0,1,1,1,1,1,415,369,440,568,601,507,9,17,187,129,158,98,507,683,175,1,556,324,39,171,237,HOU,PHI
2024,1610612756,2024-11-27,0,48.0,41,77,0.532,12,31,0.387,23,28,0.821,3,34,37,25,17.0,7,5,1,26,24,117,-10.0,1,377,377,377,39,351,699,76,437,601,266,92,125,250,742,286,632,389,501,433,299,10,695,87,285,556,PHX,BKN
2024,1610612757,2024-11-27,0,48.0,44,87,0.506,16,35,0.457,10,17,0.588,13,25,38,31,14.0,6,5,10,18,21,114,-7.0,1,377,377,377,39,187,408,183,176,447,93,665,563,727,178,693,604,118,287,521,299,706,261,221,347,507,POR,IND
2024,1610612760,2024-11-27,1,48.0,39,85,0.459,11,37,0.297,16,26,0.615,8,40,48,26,14.0,10,9,6,21,21,105,4.0,1,1,1,1,39,454,484,415,496,363,581,407,181,708,529,56,181,348,287,175,48,455,467,221,534,293,OKC,GSW
2024,1610612759,2024-11-27,0,48.0,36,85,0.424,14,40,0.35,15,16,0.938,11,27,38,26,15.0,7,4,3,13,15,101,-18.0,1,377,377,377,39,611,484,586,286,235,398,468,600,26,306,636,604,348,374,433,431,92,35,622,617,667,SAS,LAL
2024,1610612751,2024-11-27,1,48.0,44,87,0.506,18,42,0.429,21,22,0.955,7,29,36,32,13.0,8,1,5,24,26,127,10.0,1,1,1,1,39,187,408,183,92,167,143,158,334,14,605,560,659,87,225,353,714,323,638,39,87,179,BKN,PHX
2024,1610612764,2024-11-27,0,48.0,35,85,0.412,8,33,0.242,18,22,0.818,11,29,40,21,20.0,9,4,4,18,19,96,-25.0,1,377,377,377,39,648,484,633,675,523,690,289,334,258,306,560,524,594,650,266,431,202,261,349,683,712,WAS,LAC
2024,1610612755,2024-11-27,0,53.0,43,96,0.448,12,33,0.364,17,23,0.739,10,32,42,19,16.0,12,7,14,26,19,115,-7.0,1,377,377,377,1,234,108,470,437,523,356,344,295,508,381,397,430,679,444,74,135,752,695,349,324,507,PHI,HOU
2024,1610612758,2024-11-27,1,48.0,46,94,0.489,12,37,0.324,11,15,0.733,12,35,47,28,17.0,8,3,9,21,19,115,11.0,1,1,1,1,39,113,158,239,437,363,493,628,634,526,240,245,208,243,501,353,552,667,467,349,324,160,SAC,MIN
2024,1610612766,2024-11-27,0,48.0,37,98,0.378,17,51,0.333,3,8,0.375,16,27,43,22,13.0,10,5,5,19,9,94,-4.0,1,377,377,377,39,571,73,719,129,28,444,752,741,751,66,636,380,555,225,175,299,323,324,748,695,441,CHA,MIA
2024,1610612763,2024-11-27,1,48.0,51,93,0.548,17,46,0.37,12,16,0.75,10,32,42,31,17.0,13,4,4,21,17,131,20.0,1,1,1,1,39,19,186,43,129,77,339,596,600,474,381,397,430,118,501,49,431,202,467,493,52,64,MEM,DET
2024,1610612741,2024-11-27,0,48.0,46,87,0.529,16,42,0.381,11,16,0.688,7,30,37,30,18.0,9,6,8,26,14,119,-14.0,1,377,377,377,39,113,408,82,176,167,293,628,600,625,605,517,632,155,568,266,198,619,695,659,238,623,CHI,ORL
2024,1610612762,2024-11-27,0,48.0,38,90,0.422,16,43,0.372,11,18,0.611,21,26,47,25,19.0,7,5,8,17,14,103,-19.0,1,377,377,377,39,515,298,590,176,140,329,628,524,712,6,664,208,389,614,433,299,619,194,659,584,673,UTA,DEN
2024,1610612743,2024-11-27,1,48.0,46,84,0.548,11,33,0.333,19,23,0.826,10,29,39,30,11.0,10,8,5,14,17,122,19.0,1,1,1,1,39,113,527,47,496,523,444,244,295,234,381,560,559,155,114,175,87,323,63,493,171,73,DEN,UTA
2024,1610612746,2024-11-27,1,48.0,45,89,0.506,12,33,0.364,19,25,0.76,13,34,47,27,16.0,18,4,4,19,18,121,25.0,1,1,1,1,39,152,339,188,437,523,356,244,208,458,178,286,208,285,444,1,431,202,324,430,194,35,LAC,WAS
2024,1610612752,2024-11-27,0,48.0,40,86,0.465,7,29,0.241,27,30,0.9,7,26,33,20,9.0,9,3,4,19,25,114,-15.0,1,377,377,377,39,415,444,380,711,659,693,31,88,67,605,664,709,649,36,266,552,202,324,59,347,634,NYK,DAL
2024,1610612753,2024-11-27,1,48.0,46,90,0.511,15,39,0.385,26,28,0.929,7,32,39,30,13.0,10,8,6,14,26,133,14.0,1,1,1,1,39,113,298,157,221,272,271,38,125,30,605,397,559,155,225,175,87,455,63,39,41,120,ORL,CHI
2024,1610612761,2024-11-27,1,48.0,47,95,0.495,21,52,0.404,4,12,0.333,12,40,52,38,16.0,11,4,4,16,16,119,26.0,1,1,1,1,39,86,131,211,19,23,218,750,705,752,240,56,77,7,444,120,431,202,132,560,238,31,TOR,NOP
2024,1610612740,2024-11-27,0,48.0,36,93,0.387,11,35,0.314,10,16,0.625,10,37,47,24,17.0,12,4,4,16,16,93,-26.0,1,377,377,377,39,611,186,702,496,447,533,665,600,702,381,158,208,450,501,74,431,202,132,560,705,719,NOP,TOR
2024,1610612766,2024-11-29,0,48.0,36,89,0.404,15,47,0.319,11,15,0.733,14,25,39,25,15.0,8,6,5,19,19,98,-1.0,1,377,377,377,39,611,339,662,221,63,520,628,634,526,129,693,559,389,374,353,198,323,324,349,661,377,CHA,NYK
2024,1610612748,2024-11-29,1,48.0,43,94,0.457,21,54,0.389,14,17,0.824,9,24,33,32,10.0,10,0,3,19,17,121,10.0,1,1,1,1,39,234,158,425,19,11,261,515,563,238,460,713,709,87,64,175,744,92,324,493,194,179,MIA,TOR
2024,1610612752,2024-11-29,1,48.0,36,81,0.444,12,32,0.375,15,19,0.789,12,32,44,20,21.0,7,5,6,19,19,99,1.0,1,1,1,1,39,611,632,493,437,560,317,468,475,367,240,397,334,649,683,433,299,455,324,349,643,358,NYK,CHA
2024,1610612738,2024-11-29,1,48.0,49,98,0.5,23,54,0.426,17,23,0.739,11,40,51,24,9.0,6,2,2,13,17,138,9.0,1,1,1,1,39,43,73,196,4,11,153,344,295,508,306,56,98,450,36,521,662,40,35,493,16,198,BOS,CHI
2024,1610612750,2024-11-29,1,48.0,31,75,0.413,15,39,0.385,16,20,0.8,11,38,49,25,22.0,8,5,3,14,16,93,1.0,1,1,1,1,39,736,726,625,221,272,271,407,428,314,306,121,148,389,709,353,299,92,63,560,705,358,MIN,LAC
2024,1610612760,2024-11-29,1,48.0,38,93,0.409,13,40,0.325,12,16,0.75,15,32,47,20,10.0,12,3,6,17,18,101,8.0,1,1,1,1,39,515,186,645,363,235,488,596,600,474,89,397,208,649,64,74,552,455,194,430,617,215,OKC,LAL
2024,1610612746,2024-11-29,0,48.0,36,84,0.429,10,31,0.323,10,13,0.769,8,31,39,20,15.0,17,3,5,16,14,92,-1.0,1,377,377,377,39,611,527,557,568,601,507,665,677,426,529,466,559,649,374,5,552,323,132,659,716,377,LAC,MIN
2024,1610612757,2024-11-29,1,48.0,46,90,0.511,11,37,0.297,12,15,0.8,8,32,40,27,12.0,10,3,4,17,19,115,9.0,1,1,1,1,39,113,298,157,496,363,581,596,634,314,529,397,524,285,170,175,552,202,194,349,324,198,POR,SAC
2024,1610612765,2024-11-29,1,48.0,48,83,0.578,18,38,0.474,16,20,0.8,7,37,44,35,18.0,9,5,4,16,18,130,24.0,1,1,1,1,39,59,560,12,92,317,60,407,428,314,605,158,334,32,568,266,299,202,132,430,60,42,DET,IND
2024,1610612753,2024-11-29,1,48.0,44,83,0.53,18,35,0.514,17,22,0.773,11,29,40,29,17.0,13,13,5,21,21,123,23.0,1,1,1,1,39,187,560,78,92,447,17,344,334,418,306,560,524,197,501,49,2,323,467,221,151,48,ORL,BKN
2024,1610612747,2024-11-29,0,48.0,33,73,0.452,11,38,0.289,16,21,0.762,8,39,47,25,17.0,4,6,3,18,17,93,-8.0,1,377,377,377,39,705,742,451,496,317,604,407,378,448,529,84,208,389,501,677,198,92,261,493,705,517,LAL,OKC
2024,1610612761,2024-11-29,0,48.0,43,80,0.538,11,29,0.379,14,17,0.824,10,36,46,34,19.0,4,3,0,17,19,111,-10.0,1,377,377,377,39,234,650,63,496,659,297,515,563,238,381,201,251,49,614,677,552,1,194,349,405,556,TOR,MIA
